"cnty_fips","display_name","Value","theme_range"
22113,"""Vermilion, (LA)""",143.1,"123.3 - 144.4 (644)"
22115,"""Vernon, (LA)""",248.6,"164.5 - 283.2 (641)"
22117,"""Washington, (LA)""",197.7,"164.5 - 283.2 (641)"
22119,"""Webster, (LA)""",193,"164.5 - 283.2 (641)"
22121,"""West Baton Rouge, (LA)""",146.4,"144.5 - 164.4 (639)"
22123,"""West Carroll, (LA)""",220,"164.5 - 283.2 (641)"
22125,"""West Feliciana, (LA)""",133.2,"123.3 - 144.4 (644)"
22127,"""Winn, (LA)""",215.6,"164.5 - 283.2 (641)"
23001,"""Androscoggin, (ME)""",128.7,"123.3 - 144.4 (644)"
23003,"""Aroostook, (ME)""",143.2,"123.3 - 144.4 (644)"
23005,"""Cumberland, (ME)""",97.3,"91.8 - 123.2 (642)"
23007,"""Franklin, (ME)""",109.5,"91.8 - 123.2 (642)"
23009,"""Hancock, (ME)""",106.1,"91.8 - 123.2 (642)"
23011,"""Kennebec, (ME)""",124,"123.3 - 144.4 (644)"
23013,"""Knox, (ME)""",101.8,"91.8 - 123.2 (642)"
23015,"""Lincoln, (ME)""",70.2,"32.1 - 91.7 (644)"
23017,"""Oxford, (ME)""",67.4,"32.1 - 91.7 (644)"
23019,"""Penobscot, (ME)""",139.1,"123.3 - 144.4 (644)"
23021,"""Piscataquis, (ME)""",79.7,"32.1 - 91.7 (644)"
23023,"""Sagadahoc, (ME)""",100.5,"91.8 - 123.2 (642)"
23025,"""Somerset, (ME)""",79.8,"32.1 - 91.7 (644)"
23027,"""Waldo, (ME)""",72.3,"32.1 - 91.7 (644)"
23029,"""Washington, (ME)""",88.9,"32.1 - 91.7 (644)"
23031,"""York, (ME)""",119.5,"91.8 - 123.2 (642)"
24001,"""Allegany, (MD)""",188.1,"164.5 - 283.2 (641)"
24003,"""Anne Arundel, (MD)""",147.6,"144.5 - 164.4 (639)"
24005,"""Baltimore, (MD)""",160,"144.5 - 164.4 (639)"
24009,"""Calvert, (MD)""",147.5,"144.5 - 164.4 (639)"
24011,"""Caroline, (MD)""",172.1,"164.5 - 283.2 (641)"
24013,"""Carroll, (MD)""",141.2,"123.3 - 144.4 (644)"
24015,"""Cecil, (MD)""",175.9,"164.5 - 283.2 (641)"
24017,"""Charles, (MD)""",158.2,"144.5 - 164.4 (639)"
24019,"""Dorchester, (MD)""",169,"164.5 - 283.2 (641)"
24021,"""Frederick, (MD)""",133.3,"123.3 - 144.4 (644)"
24023,"""Garrett, (MD)""",141.1,"123.3 - 144.4 (644)"
24025,"""Harford, (MD)""",155.9,"144.5 - 164.4 (639)"
24027,"""Howard, (MD)""",128.9,"123.3 - 144.4 (644)"
24029,"""Kent, (MD)""",150.9,"144.5 - 164.4 (639)"
24031,"""Montgomery, (MD)""",100.6,"91.8 - 123.2 (642)"
24033,"""Prince George's, (MD)""",157.3,"144.5 - 164.4 (639)"
24035,"""Queen Anne's, (MD)""",143,"123.3 - 144.4 (644)"
24037,"""St. Mary's, (MD)""",170.6,"164.5 - 283.2 (641)"
24039,"""Somerset, (MD)""",152.8,"144.5 - 164.4 (639)"
24041,"""Talbot, (MD)""",137.8,"123.3 - 144.4 (644)"
24043,"""Washington, (MD)""",156.7,"144.5 - 164.4 (639)"
24045,"""Wicomico, (MD)""",154.5,"144.5 - 164.4 (639)"
24047,"""Worcester, (MD)""",125.5,"123.3 - 144.4 (644)"
24510,"""Baltimore City, (MD)""",196.9,"164.5 - 283.2 (641)"
25001,"""Barnstable, (MA)""",125.8,"123.3 - 144.4 (644)"
25003,"""Berkshire, (MA)""",131.8,"123.3 - 144.4 (644)"
25005,"""Bristol, (MA)""",173.3,"164.5 - 283.2 (641)"
25007,"""Dukes, (MA)""",73,"32.1 - 91.7 (644)"
25009,"""Essex, (MA)""",154,"144.5 - 164.4 (639)"
25011,"""Franklin, (MA)""",135.1,"123.3 - 144.4 (644)"
25013,"""Hampden, (MA)""",158,"144.5 - 164.4 (639)"
25015,"""Hampshire, (MA)""",124.2,"123.3 - 144.4 (644)"
25017,"""Middlesex, (MA)""",139.1,"123.3 - 144.4 (644)"
25019,"""Nantucket, (MA)""",109.1,"91.8 - 123.2 (642)"
25021,"""Norfolk, (MA)""",145,"144.5 - 164.4 (639)"
25023,"""Plymouth, (MA)""",164,"144.5 - 164.4 (639)"
25025,"""Suffolk, (MA)""",159.4,"144.5 - 164.4 (639)"
25027,"""Worcester, (MA)""",148.6,"144.5 - 164.4 (639)"
26001,"""Alcona, (MI)""",126.9,"123.3 - 144.4 (644)"
26003,"""Alger, (MI)""",109.6,"91.8 - 123.2 (642)"
26005,"""Allegan, (MI)""",130.6,"123.3 - 144.4 (644)"
26007,"""Alpena, (MI)""",141.5,"123.3 - 144.4 (644)"
26009,"""Antrim, (MI)""",117.9,"91.8 - 123.2 (642)"
26011,"""Arenac, (MI)""",158.8,"144.5 - 164.4 (639)"
26013,"""Baraga, (MI)""",78.1,"32.1 - 91.7 (644)"
26015,"""Barry, (MI)""",143.1,"123.3 - 144.4 (644)"
26017,"""Bay, (MI)""",219.2,"164.5 - 283.2 (641)"
26019,"""Benzie, (MI)""",126.1,"123.3 - 144.4 (644)"
26021,"""Berrien, (MI)""",142.8,"123.3 - 144.4 (644)"
26023,"""Branch, (MI)""",149.5,"144.5 - 164.4 (639)"
26025,"""Calhoun, (MI)""",156.8,"144.5 - 164.4 (639)"
26027,"""Cass, (MI)""",136.5,"123.3 - 144.4 (644)"
26029,"""Charlevoix, (MI)""",93.2,"91.8 - 123.2 (642)"
26031,"""Cheboygan, (MI)""",153,"144.5 - 164.4 (639)"
26033,"""Chippewa, (MI)""",150.1,"144.5 - 164.4 (639)"
26035,"""Clare, (MI)""",167.6,"164.5 - 283.2 (641)"
26037,"""Clinton, (MI)""",128.9,"123.3 - 144.4 (644)"
26039,"""Crawford, (MI)""",148.3,"144.5 - 164.4 (639)"
26041,"""Delta, (MI)""",73.1,"32.1 - 91.7 (644)"
26043,"""Dickinson, (MI)""",112.2,"91.8 - 123.2 (642)"
26045,"""Eaton, (MI)""",132.9,"123.3 - 144.4 (644)"
26047,"""Emmet, (MI)""",131,"123.3 - 144.4 (644)"
26049,"""Genesee, (MI)""",211.3,"164.5 - 283.2 (641)"
26051,"""Gladwin, (MI)""",133.7,"123.3 - 144.4 (644)"
26053,"""Gogebic, (MI)""",76.6,"32.1 - 91.7 (644)"
26055,"""Grand Traverse, (MI)""",134,"123.3 - 144.4 (644)"
26057,"""Gratiot, (MI)""",159.6,"144.5 - 164.4 (639)"
26059,"""Hillsdale, (MI)""",158.2,"144.5 - 164.4 (639)"
26061,"""Houghton, (MI)""",94.1,"91.8 - 123.2 (642)"
26063,"""Huron, (MI)""",145.5,"144.5 - 164.4 (639)"
26065,"""Ingham, (MI)""",158.9,"144.5 - 164.4 (639)"
26067,"""Ionia, (MI)""",141.4,"123.3 - 144.4 (644)"
26069,"""Iosco, (MI)""",150.3,"144.5 - 164.4 (639)"
26071,"""Iron, (MI)""",73.1,"32.1 - 91.7 (644)"
26073,"""Isabella, (MI)""",175.4,"164.5 - 283.2 (641)"
26075,"""Jackson, (MI)""",161.1,"144.5 - 164.4 (639)"
26077,"""Kalamazoo, (MI)""",134.7,"123.3 - 144.4 (644)"
26079,"""Kalkaska, (MI)""",152.1,"144.5 - 164.4 (639)"
26081,"""Kent, (MI)""",148.2,"144.5 - 164.4 (639)"
26083,"""Keweenaw, (MI)""",93.6,"91.8 - 123.2 (642)"
26085,"""Lake, (MI)""",143.2,"123.3 - 144.4 (644)"
26087,"""Lapeer, (MI)""",195.9,"164.5 - 283.2 (641)"
26089,"""Leelanau, (MI)""",114.6,"91.8 - 123.2 (642)"
26091,"""Lenawee, (MI)""",135.1,"123.3 - 144.4 (644)"
26093,"""Livingston, (MI)""",153.9,"144.5 - 164.4 (639)"
26095,"""Luce, (MI)""",98,"91.8 - 123.2 (642)"
26097,"""Mackinac, (MI)""",111.1,"91.8 - 123.2 (642)"
26099,"""Macomb, (MI)""",223.6,"164.5 - 283.2 (641)"
26101,"""Manistee, (MI)""",144.2,"123.3 - 144.4 (644)"
26103,"""Marquette, (MI)""",105.3,"91.8 - 123.2 (642)"
26105,"""Mason, (MI)""",152.1,"144.5 - 164.4 (639)"
26107,"""Mecosta, (MI)""",134.9,"123.3 - 144.4 (644)"
26109,"""Menominee, (MI)""",133.1,"123.3 - 144.4 (644)"
26111,"""Midland, (MI)""",147.3,"144.5 - 164.4 (639)"
26113,"""Missaukee, (MI)""",140.1,"123.3 - 144.4 (644)"
26115,"""Monroe, (MI)""",195.4,"164.5 - 283.2 (641)"
26117,"""Montcalm, (MI)""",153.3,"144.5 - 164.4 (639)"
26119,"""Montmorency, (MI)""",135.3,"123.3 - 144.4 (644)"
26121,"""Muskegon, (MI)""",148.1,"144.5 - 164.4 (639)"
26123,"""Newaygo, (MI)""",96,"91.8 - 123.2 (642)"
26125,"""Oakland, (MI)""",197.2,"164.5 - 283.2 (641)"
26127,"""Oceana, (MI)""",111.1,"91.8 - 123.2 (642)"
26129,"""Ogemaw, (MI)""",181.9,"164.5 - 283.2 (641)"
26131,"""Ontonagon, (MI)""",85.4,"32.1 - 91.7 (644)"
26133,"""Osceola, (MI)""",112,"91.8 - 123.2 (642)"
26135,"""Oscoda, (MI)""",159.6,"144.5 - 164.4 (639)"
26137,"""Otsego, (MI)""",129.1,"123.3 - 144.4 (644)"
26139,"""Ottawa, (MI)""",131,"123.3 - 144.4 (644)"
26141,"""Presque Isle, (MI)""",138.7,"123.3 - 144.4 (644)"
26143,"""Roscommon, (MI)""",162.9,"144.5 - 164.4 (639)"
26145,"""Saginaw, (MI)""",211.3,"164.5 - 283.2 (641)"
26147,"""St. Clair, (MI)""",196.1,"164.5 - 283.2 (641)"
26149,"""St. Joseph, (MI)""",147.2,"144.5 - 164.4 (639)"
26151,"""Sanilac, (MI)""",159.2,"144.5 - 164.4 (639)"
26153,"""Schoolcraft, (MI)""",78,"32.1 - 91.7 (644)"
26155,"""Shiawassee, (MI)""",145.1,"144.5 - 164.4 (639)"
26157,"""Tuscola, (MI)""",167.7,"164.5 - 283.2 (641)"
26159,"""Van Buren, (MI)""",123,"91.8 - 123.2 (642)"
26161,"""Washtenaw, (MI)""",144.1,"123.3 - 144.4 (644)"
26163,"""Wayne, (MI)""",244.3,"164.5 - 283.2 (641)"
26165,"""Wexford, (MI)""",150.8,"144.5 - 164.4 (639)"
27001,"""Aitkin, (MN)""",67.2,"32.1 - 91.7 (644)"
27003,"""Anoka, (MN)""",137.4,"123.3 - 144.4 (644)"
27005,"""Becker, (MN)""",130,"123.3 - 144.4 (644)"
27007,"""Beltrami, (MN)""",151.5,"144.5 - 164.4 (639)"
27009,"""Benton, (MN)""",144.4,"123.3 - 144.4 (644)"
27011,"""Big Stone, (MN)""",64.7,"32.1 - 91.7 (644)"
27013,"""Blue Earth, (MN)""",106.1,"91.8 - 123.2 (642)"
27015,"""Brown, (MN)""",51.9,"32.1 - 91.7 (644)"
27017,"""Carlton, (MN)""",88.4,"32.1 - 91.7 (644)"
27019,"""Carver, (MN)""",119.2,"91.8 - 123.2 (642)"
27021,"""Cass, (MN)""",116.1,"91.8 - 123.2 (642)"
27023,"""Chippewa, (MN)""",74,"32.1 - 91.7 (644)"
27025,"""Chisago, (MN)""",120.9,"91.8 - 123.2 (642)"
27027,"""Clay, (MN)""",128.6,"123.3 - 144.4 (644)"
27029,"""Clearwater, (MN)""",107.9,"91.8 - 123.2 (642)"
27031,"""Cook, (MN)""",75.7,"32.1 - 91.7 (644)"
27033,"""Cottonwood, (MN)""",60.2,"32.1 - 91.7 (644)"
27035,"""Crow Wing, (MN)""",104.1,"91.8 - 123.2 (642)"
27037,"""Dakota, (MN)""",124.9,"123.3 - 144.4 (644)"
27039,"""Dodge, (MN)""",122.1,"91.8 - 123.2 (642)"
27041,"""Douglas, (MN)""",108.8,"91.8 - 123.2 (642)"
27043,"""Faribault, (MN)""",82.6,"32.1 - 91.7 (644)"
27045,"""Fillmore, (MN)""",104.2,"91.8 - 123.2 (642)"
27047,"""Freeborn, (MN)""",112.4,"91.8 - 123.2 (642)"
27049,"""Goodhue, (MN)""",109.2,"91.8 - 123.2 (642)"
27051,"""Grant, (MN)""",88.8,"32.1 - 91.7 (644)"
27053,"""Hennepin, (MN)""",120.9,"91.8 - 123.2 (642)"
27055,"""Houston, (MN)""",95,"91.8 - 123.2 (642)"
27057,"""Hubbard, (MN)""",85.1,"32.1 - 91.7 (644)"
27059,"""Isanti, (MN)""",136.1,"123.3 - 144.4 (644)"
27061,"""Itasca, (MN)""",97.4,"91.8 - 123.2 (642)"
27063,"""Jackson, (MN)""",84.1,"32.1 - 91.7 (644)"
27065,"""Kanabec, (MN)""",94.4,"91.8 - 123.2 (642)"
27067,"""Kandiyohi, (MN)""",100.5,"91.8 - 123.2 (642)"
27069,"""Kittson, (MN)""",89.2,"32.1 - 91.7 (644)"
27071,"""Koochiching, (MN)""",85,"32.1 - 91.7 (644)"
27073,"""Lac qui Parle, (MN)""",64.1,"32.1 - 91.7 (644)"
27075,"""Lake, (MN)""",83.4,"32.1 - 91.7 (644)"
27077,"""Lake of the Woods, (MN)""",86.8,"32.1 - 91.7 (644)"
27079,"""Le Sueur, (MN)""",91.4,"32.1 - 91.7 (644)"
27081,"""Lincoln, (MN)""",69.9,"32.1 - 91.7 (644)"
27083,"""Lyon, (MN)""",59.2,"32.1 - 91.7 (644)"
27085,"""McLeod, (MN)""",116.8,"91.8 - 123.2 (642)"
27087,"""Mahnomen, (MN)""",140.2,"123.3 - 144.4 (644)"
27089,"""Marshall, (MN)""",88.6,"32.1 - 91.7 (644)"
27091,"""Martin, (MN)""",117.1,"91.8 - 123.2 (642)"
27093,"""Meeker, (MN)""",85.3,"32.1 - 91.7 (644)"
27095,"""Mille Lacs, (MN)""",100.7,"91.8 - 123.2 (642)"
27097,"""Morrison, (MN)""",72.6,"32.1 - 91.7 (644)"
27099,"""Mower, (MN)""",124.5,"123.3 - 144.4 (644)"
27101,"""Murray, (MN)""",81,"32.1 - 91.7 (644)"
27103,"""Nicollet, (MN)""",95.7,"91.8 - 123.2 (642)"
27105,"""Nobles, (MN)""",118.7,"91.8 - 123.2 (642)"
27107,"""Norman, (MN)""",95.8,"91.8 - 123.2 (642)"
27109,"""Olmsted, (MN)""",116.5,"91.8 - 123.2 (642)"
27111,"""Otter Tail, (MN)""",101.1,"91.8 - 123.2 (642)"
27113,"""Pennington, (MN)""",66.5,"32.1 - 91.7 (644)"
27115,"""Pine, (MN)""",87.2,"32.1 - 91.7 (644)"
27117,"""Pipestone, (MN)""",62.7,"32.1 - 91.7 (644)"
27119,"""Polk, (MN)""",102.3,"91.8 - 123.2 (642)"
27121,"""Pope, (MN)""",72.8,"32.1 - 91.7 (644)"
27123,"""Ramsey, (MN)""",125.6,"123.3 - 144.4 (644)"
27125,"""Red Lake, (MN)""",68.7,"32.1 - 91.7 (644)"
27127,"""Redwood, (MN)""",65.9,"32.1 - 91.7 (644)"
27129,"""Renville, (MN)""",77.8,"32.1 - 91.7 (644)"
27131,"""Rice, (MN)""",110.3,"91.8 - 123.2 (642)"
27133,"""Rock, (MN)""",88.4,"32.1 - 91.7 (644)"
27135,"""Roseau, (MN)""",55.4,"32.1 - 91.7 (644)"
27137,"""St. Louis, (MN)""",121.4,"91.8 - 123.2 (642)"
27139,"""Scott, (MN)""",133,"123.3 - 144.4 (644)"
27141,"""Sherburne, (MN)""",126.7,"123.3 - 144.4 (644)"
27143,"""Sibley, (MN)""",88.2,"32.1 - 91.7 (644)"
27145,"""Stearns, (MN)""",120.6,"91.8 - 123.2 (642)"
27147,"""Steele, (MN)""",118.6,"91.8 - 123.2 (642)"
27149,"""Stevens, (MN)""",61.5,"32.1 - 91.7 (644)"
27151,"""Swift, (MN)""",72.9,"32.1 - 91.7 (644)"
27153,"""Todd, (MN)""",72.6,"32.1 - 91.7 (644)"
27155,"""Traverse, (MN)""",65.4,"32.1 - 91.7 (644)"
27157,"""Wabasha, (MN)""",93.7,"91.8 - 123.2 (642)"
27159,"""Wadena, (MN)""",65.6,"32.1 - 91.7 (644)"
27161,"""Waseca, (MN)""",102.6,"91.8 - 123.2 (642)"
27163,"""Washington, (MN)""",110.6,"91.8 - 123.2 (642)"
27165,"""Watonwan, (MN)""",81,"32.1 - 91.7 (644)"
27167,"""Wilkin, (MN)""",91.3,"32.1 - 91.7 (644)"
27169,"""Winona, (MN)""",115.3,"91.8 - 123.2 (642)"
27171,"""Wright, (MN)""",119.5,"91.8 - 123.2 (642)"
27173,"""Yellow Medicine, (MN)""",67.4,"32.1 - 91.7 (644)"
28001,"""Adams, (MS)""",160.3,"144.5 - 164.4 (639)"
28003,"""Alcorn, (MS)""",211.1,"164.5 - 283.2 (641)"
28005,"""Amite, (MS)""",135.1,"123.3 - 144.4 (644)"
28007,"""Attala, (MS)""",111.6,"91.8 - 123.2 (642)"
28009,"""Benton, (MS)""",182,"164.5 - 283.2 (641)"
28011,"""Bolivar, (MS)""",240.2,"164.5 - 283.2 (641)"
28013,"""Calhoun, (MS)""",145.6,"144.5 - 164.4 (639)"
28015,"""Carroll, (MS)""",171.5,"164.5 - 283.2 (641)"
28017,"""Chickasaw, (MS)""",171.7,"164.5 - 283.2 (641)"
28019,"""Choctaw, (MS)""",130.3,"123.3 - 144.4 (644)"
28021,"""Claiborne, (MS)""",171.8,"164.5 - 283.2 (641)"
28023,"""Clarke, (MS)""",163.9,"144.5 - 164.4 (639)"
28025,"""Clay, (MS)""",153.1,"144.5 - 164.4 (639)"
28027,"""Coahoma, (MS)""",197.5,"164.5 - 283.2 (641)"
28029,"""Copiah, (MS)""",137,"123.3 - 144.4 (644)"
28031,"""Covington, (MS)""",150,"144.5 - 164.4 (639)"
28033,"""DeSoto, (MS)""",170.1,"164.5 - 283.2 (641)"
28035,"""Forrest, (MS)""",171.5,"164.5 - 283.2 (641)"
28037,"""Franklin, (MS)""",132.7,"123.3 - 144.4 (644)"
28039,"""George, (MS)""",185.3,"164.5 - 283.2 (641)"
28041,"""Greene, (MS)""",190.1,"164.5 - 283.2 (641)"
28043,"""Grenada, (MS)""",167.6,"164.5 - 283.2 (641)"
28045,"""Hancock, (MS)""",170.5,"164.5 - 283.2 (641)"
28047,"""Harrison, (MS)""",177.4,"164.5 - 283.2 (641)"
28049,"""Hinds, (MS)""",175.7,"164.5 - 283.2 (641)"
28051,"""Holmes, (MS)""",153.9,"144.5 - 164.4 (639)"
28053,"""Humphreys, (MS)""",152.6,"144.5 - 164.4 (639)"
28055,"""Issaquena, (MS)""",180.2,"164.5 - 283.2 (641)"
28057,"""Itawamba, (MS)""",168.6,"164.5 - 283.2 (641)"
28059,"""Jackson, (MS)""",186.4,"164.5 - 283.2 (641)"
28061,"""Jasper, (MS)""",184.1,"164.5 - 283.2 (641)"
28063,"""Jefferson, (MS)""",182.1,"164.5 - 283.2 (641)"
28065,"""Jefferson Davis, (MS)""",151.6,"144.5 - 164.4 (639)"
28067,"""Jones, (MS)""",195.2,"164.5 - 283.2 (641)"
28069,"""Kemper, (MS)""",147.5,"144.5 - 164.4 (639)"
28071,"""Lafayette, (MS)""",138.9,"123.3 - 144.4 (644)"
28073,"""Lamar, (MS)""",170.2,"164.5 - 283.2 (641)"
28075,"""Lauderdale, (MS)""",172.5,"164.5 - 283.2 (641)"
28077,"""Lawrence, (MS)""",132.8,"123.3 - 144.4 (644)"
28079,"""Leake, (MS)""",137.8,"123.3 - 144.4 (644)"
28081,"""Lee, (MS)""",163.3,"144.5 - 164.4 (639)"
28083,"""Leflore, (MS)""",219,"164.5 - 283.2 (641)"
28085,"""Lincoln, (MS)""",148.4,"144.5 - 164.4 (639)"
28087,"""Lowndes, (MS)""",150.6,"144.5 - 164.4 (639)"
28089,"""Madison, (MS)""",151.9,"144.5 - 164.4 (639)"
28091,"""Marion, (MS)""",198,"164.5 - 283.2 (641)"
28093,"""Marshall, (MS)""",173.1,"164.5 - 283.2 (641)"
28095,"""Monroe, (MS)""",163.9,"144.5 - 164.4 (639)"
28097,"""Montgomery, (MS)""",143.9,"123.3 - 144.4 (644)"
28099,"""Neshoba, (MS)""",209.1,"164.5 - 283.2 (641)"
28101,"""Newton, (MS)""",164.8,"164.5 - 283.2 (641)"
28103,"""Noxubee, (MS)""",124.3,"123.3 - 144.4 (644)"
28105,"""Oktibbeha, (MS)""",118.3,"91.8 - 123.2 (642)"
28107,"""Panola, (MS)""",195.7,"164.5 - 283.2 (641)"
28109,"""Pearl River, (MS)""",175.4,"164.5 - 283.2 (641)"
28111,"""Perry, (MS)""",174.3,"164.5 - 283.2 (641)"
28113,"""Pike, (MS)""",180.6,"164.5 - 283.2 (641)"
28115,"""Pontotoc, (MS)""",139.3,"123.3 - 144.4 (644)"
28117,"""Prentiss, (MS)""",193.5,"164.5 - 283.2 (641)"
28119,"""Quitman, (MS)""",152.8,"144.5 - 164.4 (639)"
28121,"""Rankin, (MS)""",170.1,"164.5 - 283.2 (641)"
28123,"""Scott, (MS)""",149.3,"144.5 - 164.4 (639)"
28125,"""Sharkey, (MS)""",167.2,"164.5 - 283.2 (641)"
28127,"""Simpson, (MS)""",156.3,"144.5 - 164.4 (639)"
28129,"""Smith, (MS)""",192.1,"164.5 - 283.2 (641)"
28131,"""Stone, (MS)""",162.3,"144.5 - 164.4 (639)"
28133,"""Sunflower, (MS)""",198.3,"164.5 - 283.2 (641)"
28135,"""Tallahatchie, (MS)""",161.5,"144.5 - 164.4 (639)"
28137,"""Tate, (MS)""",188.9,"164.5 - 283.2 (641)"
28139,"""Tippah, (MS)""",158.7,"144.5 - 164.4 (639)"
28141,"""Tishomingo, (MS)""",189.6,"164.5 - 283.2 (641)"
28143,"""Tunica, (MS)""",231.6,"164.5 - 283.2 (641)"
28145,"""Union, (MS)""",158.4,"144.5 - 164.4 (639)"
28147,"""Walthall, (MS)""",144,"123.3 - 144.4 (644)"
28149,"""Warren, (MS)""",186.2,"164.5 - 283.2 (641)"
28151,"""Washington, (MS)""",205.4,"164.5 - 283.2 (641)"
28153,"""Wayne, (MS)""",177,"164.5 - 283.2 (641)"
28155,"""Webster, (MS)""",193.5,"164.5 - 283.2 (641)"
28157,"""Wilkinson, (MS)""",102.4,"91.8 - 123.2 (642)"
28159,"""Winston, (MS)""",131.3,"123.3 - 144.4 (644)"
28161,"""Yalobusha, (MS)""",205.7,"164.5 - 283.2 (641)"
28163,"""Yazoo, (MS)""",139.6,"123.3 - 144.4 (644)"
29001,"""Adair, (MO)""",132.8,"123.3 - 144.4 (644)"
29003,"""Andrew, (MO)""",133.8,"123.3 - 144.4 (644)"
29005,"""Atchison, (MO)""",87.4,"32.1 - 91.7 (644)"
29007,"""Audrain, (MO)""",130.8,"123.3 - 144.4 (644)"
29009,"""Barry, (MO)""",98.4,"91.8 - 123.2 (642)"
29011,"""Barton, (MO)""",99.5,"91.8 - 123.2 (642)"
29013,"""Bates, (MO)""",156.9,"144.5 - 164.4 (639)"
29015,"""Benton, (MO)""",147.8,"144.5 - 164.4 (639)"
29017,"""Bollinger, (MO)""",151,"144.5 - 164.4 (639)"
29019,"""Boone, (MO)""",127.9,"123.3 - 144.4 (644)"
29021,"""Buchanan, (MO)""",148.6,"144.5 - 164.4 (639)"
29023,"""Butler, (MO)""",168,"164.5 - 283.2 (641)"
29025,"""Caldwell, (MO)""",136.2,"123.3 - 144.4 (644)"
29027,"""Callaway, (MO)""",147.1,"144.5 - 164.4 (639)"
29029,"""Camden, (MO)""",134.8,"123.3 - 144.4 (644)"
29031,"""Cape Girardeau, (MO)""",141.4,"123.3 - 144.4 (644)"
29033,"""Carroll, (MO)""",116.2,"91.8 - 123.2 (642)"
29035,"""Carter, (MO)""",138.9,"123.3 - 144.4 (644)"
29037,"""Cass, (MO)""",164.5,"164.5 - 283.2 (641)"
29039,"""Cedar, (MO)""",108.9,"91.8 - 123.2 (642)"
29041,"""Chariton, (MO)""",131.9,"123.3 - 144.4 (644)"
29043,"""Christian, (MO)""",121.5,"91.8 - 123.2 (642)"
29045,"""Clark, (MO)""",165.7,"164.5 - 283.2 (641)"
29047,"""Clay, (MO)""",166.3,"164.5 - 283.2 (641)"
29049,"""Clinton, (MO)""",158.7,"144.5 - 164.4 (639)"
29051,"""Cole, (MO)""",129.8,"123.3 - 144.4 (644)"
29053,"""Cooper, (MO)""",143.6,"123.3 - 144.4 (644)"
29055,"""Crawford, (MO)""",124.7,"123.3 - 144.4 (644)"
29057,"""Dade, (MO)""",117.4,"91.8 - 123.2 (642)"
29059,"""Dallas, (MO)""",131.8,"123.3 - 144.4 (644)"
29061,"""Daviess, (MO)""",167.8,"164.5 - 283.2 (641)"
29063,"""DeKalb, (MO)""",148.9,"144.5 - 164.4 (639)"
29065,"""Dent, (MO)""",114.5,"91.8 - 123.2 (642)"
29067,"""Douglas, (MO)""",130.2,"123.3 - 144.4 (644)"
29069,"""Dunklin, (MO)""",177.1,"164.5 - 283.2 (641)"
29071,"""Franklin, (MO)""",130.6,"123.3 - 144.4 (644)"
29073,"""Gasconade, (MO)""",107.7,"91.8 - 123.2 (642)"
29075,"""Gentry, (MO)""",111.2,"91.8 - 123.2 (642)"
29077,"""Greene, (MO)""",127.9,"123.3 - 144.4 (644)"
29079,"""Grundy, (MO)""",100.2,"91.8 - 123.2 (642)"
29081,"""Harrison, (MO)""",118.4,"91.8 - 123.2 (642)"
29083,"""Henry, (MO)""",162,"144.5 - 164.4 (639)"
29085,"""Hickory, (MO)""",130.3,"123.3 - 144.4 (644)"
29087,"""Holt, (MO)""",105.1,"91.8 - 123.2 (642)"
29089,"""Howard, (MO)""",132.8,"123.3 - 144.4 (644)"
29091,"""Howell, (MO)""",116.3,"91.8 - 123.2 (642)"
29093,"""Iron, (MO)""",146.9,"144.5 - 164.4 (639)"
29095,"""Jackson, (MO)""",184.9,"164.5 - 283.2 (641)"
29097,"""Jasper, (MO)""",153.3,"144.5 - 164.4 (639)"
29099,"""Jefferson, (MO)""",197.1,"164.5 - 283.2 (641)"
29101,"""Johnson, (MO)""",170.2,"164.5 - 283.2 (641)"
29103,"""Knox, (MO)""",132,"123.3 - 144.4 (644)"
29105,"""Laclede, (MO)""",159.4,"144.5 - 164.4 (639)"
29107,"""Lafayette, (MO)""",144.2,"123.3 - 144.4 (644)"
29109,"""Lawrence, (MO)""",117.3,"91.8 - 123.2 (642)"
29111,"""Lewis, (MO)""",184.3,"164.5 - 283.2 (641)"
29113,"""Lincoln, (MO)""",154.7,"144.5 - 164.4 (639)"
29115,"""Linn, (MO)""",100,"91.8 - 123.2 (642)"
29117,"""Livingston, (MO)""",114.4,"91.8 - 123.2 (642)"
29119,"""McDonald, (MO)""",129.7,"123.3 - 144.4 (644)"
29121,"""Macon, (MO)""",118.3,"91.8 - 123.2 (642)"
29123,"""Madison, (MO)""",123,"91.8 - 123.2 (642)"
29125,"""Maries, (MO)""",144.9,"144.5 - 164.4 (639)"
29127,"""Marion, (MO)""",154,"144.5 - 164.4 (639)"
29129,"""Mercer, (MO)""",110,"91.8 - 123.2 (642)"
29131,"""Miller, (MO)""",134.8,"123.3 - 144.4 (644)"
29133,"""Mississippi, (MO)""",177.3,"164.5 - 283.2 (641)"
29135,"""Moniteau, (MO)""",131.8,"123.3 - 144.4 (644)"
29137,"""Monroe, (MO)""",136.4,"123.3 - 144.4 (644)"
29139,"""Montgomery, (MO)""",128.7,"123.3 - 144.4 (644)"
29141,"""Morgan, (MO)""",135.8,"123.3 - 144.4 (644)"
29143,"""New Madrid, (MO)""",170,"164.5 - 283.2 (641)"
29145,"""Newton, (MO)""",137.1,"123.3 - 144.4 (644)"
