"GEO_ID","NAME","B19083_001E","B19083_001M"
"id","Geographic Area Name","Estimate!!Gini Index","Margin of Error!!Gini Index"
"0500000US53011","Clark County, Washington","0.4266","0.0068"
"0500000US53001","Adams County, Washington","0.4203","0.0218"
"0500000US53057","Skagit County, Washington","0.4427","0.0135"
"0500000US53043","Lincoln County, Washington","0.4057","0.0162"
"0500000US55119","Taylor County, Wisconsin","0.4165","0.0150"
"0500000US55099","Price County, Wisconsin","0.4083","0.0141"
"0500000US55079","Milwaukee County, Wisconsin","0.4790","0.0042"
"0500000US55033","Dunn County, Wisconsin","0.4186","0.0168"
"0500000US55045","Green County, Wisconsin","0.4129","0.0094"
"0500000US55115","Shawano County, Wisconsin","0.4153","0.0113"
"0500000US55078","Menominee County, Wisconsin","0.5043","0.0478"
"0500000US55011","Buffalo County, Wisconsin","0.4050","0.0134"
"0500000US55063","La Crosse County, Wisconsin","0.4480","0.0094"
"0500000US55035","Eau Claire County, Wisconsin","0.4406","0.0120"
"0500000US55095","Polk County, Wisconsin","0.4044","0.0074"
"0500000US55133","Waukesha County, Wisconsin","0.4462","0.0058"
"0500000US55125","Vilas County, Wisconsin","0.4717","0.0203"
"0500000US55057","Juneau County, Wisconsin","0.4387","0.0199"
"0500000US55131","Washington County, Wisconsin","0.4098","0.0115"
"0500000US55025","Dane County, Wisconsin","0.4457","0.0045"
"0500000US55039","Fond du Lac County, Wisconsin","0.4180","0.0125"
"0500000US55091","Pepin County, Wisconsin","0.4268","0.0190"
"0500000US55097","Portage County, Wisconsin","0.4249","0.0109"
"0500000US56023","Lincoln County, Wyoming","0.4029","0.0255"
"0500000US56021","Laramie County, Wyoming","0.4237","0.0131"
"0500000US72075","Juana D�az Municipio, Puerto Rico","0.5102","0.0269"
"0500000US72133","Santa Isabel Municipio, Puerto Rico","0.5233","0.0339"
"0500000US72057","Guayama Municipio, Puerto Rico","0.5077","0.0340"
"0500000US72063","Gurabo Municipio, Puerto Rico","0.5194","0.0293"
"0500000US72087","Lo�za Municipio, Puerto Rico","0.4943","0.0183"
"0500000US72005","Aguadilla Municipio, Puerto Rico","0.5605","0.0256"
"0500000US72083","Las Mar�as Municipio, Puerto Rico","0.5357","0.0387"
"0500000US72149","Villalba Municipio, Puerto Rico","0.5172","0.0767"
"0500000US72031","Carolina Municipio, Puerto Rico","0.4785","0.0122"
"0500000US72047","Corozal Municipio, Puerto Rico","0.5205","0.0245"
"0500000US72113","Ponce Municipio, Puerto Rico","0.5814","0.0176"
"0500000US72137","Toa Baja Municipio, Puerto Rico","0.4804","0.0155"
"0500000US72003","Aguada Municipio, Puerto Rico","0.5035","0.0160"
"0500000US72039","Ciales Municipio, Puerto Rico","0.5243","0.0566"
"0500000US72041","Cidra Municipio, Puerto Rico","0.5069","0.0173"
"0500000US72089","Luquillo Municipio, Puerto Rico","0.4889","0.0254"
"0500000US72129","San Lorenzo Municipio, Puerto Rico","0.4966","0.0230"
"0500000US72073","Jayuya Municipio, Puerto Rico","0.4883","0.0369"
"0500000US72119","R�o Grande Municipio, Puerto Rico","0.4705","0.0243"
"0500000US72145","Vega Baja Municipio, Puerto Rico","0.5095","0.0193"
"0500000US72059","Guayanilla Municipio, Puerto Rico","0.4631","0.0245"
"0500000US72079","Lajas Municipio, Puerto Rico","0.5329","0.0320"
"0500000US01093","Marion County, Alabama","0.4596","0.0185"
"0500000US01073","Jefferson County, Alabama","0.4996","0.0047"
"0500000US01059","Franklin County, Alabama","0.4224","0.0191"
"0500000US01019","Cherokee County, Alabama","0.4539","0.0249"
"0500000US01047","Dallas County, Alabama","0.4885","0.0149"
"0500000US01087","Macon County, Alabama","0.5145","0.0213"
"0500000US01117","Shelby County, Alabama","0.4344","0.0098"
"0500000US01003","Baldwin County, Alabama","0.4609","0.0097"
"0500000US01069","Houston County, Alabama","0.4808","0.0075"
"0500000US01125","Tuscaloosa County, Alabama","0.4630","0.0090"
"0500000US01027","Clay County, Alabama","0.4684","0.0350"
"0500000US01109","Pike County, Alabama","0.5343","0.0325"
"0500000US01037","Coosa County, Alabama","0.4646","0.0519"
"0500000US01065","Hale County, Alabama","0.5071","0.0290"
"0500000US01053","Escambia County, Alabama","0.4823","0.0188"
"0500000US01013","Butler County, Alabama","0.4708","0.0248"
"0500000US01105","Perry County, Alabama","0.4790","0.0374"
"0500000US01035","Conecuh County, Alabama","0.4354","0.0314"
"0500000US01007","Bibb County, Alabama","0.4294","0.0261"
"0500000US01017","Chambers County, Alabama","0.4568","0.0318"
"0500000US01057","Fayette County, Alabama","0.4635","0.0302"
"0500000US01009","Blount County, Alabama","0.4331","0.0196"
"0500000US01001","Autauga County, Alabama","0.4602","0.0410"
"0500000US01061","Geneva County, Alabama","0.4413","0.0199"
"0500000US02261","Valdez-Cordova Census Area, Alaska","0.4226","0.0342"
"0500000US02105","Hoonah-Angoon Census Area, Alaska","0.3914","0.0240"
"0500000US02275","Wrangell City and Borough, Alaska","0.4071","0.0282"
"0500000US04019","Pima County, Arizona","0.4713","0.0044"
"0500000US04007","Gila County, Arizona","0.4451","0.0137"
"0500000US04003","Cochise County, Arizona","0.4404","0.0111"
"0500000US04001","Apache County, Arizona","0.4950","0.0126"
"0500000US04025","Yavapai County, Arizona","0.4462","0.0103"
"0500000US04017","Navajo County, Arizona","0.4751","0.0112"
"0500000US05119","Pulaski County, Arkansas","0.5025","0.0070"
"0500000US05021","Clay County, Arkansas","0.4574","0.0276"
"0500000US05039","Dallas County, Arkansas","0.4104","0.0284"
"0500000US05121","Randolph County, Arkansas","0.4593","0.0377"
"0500000US05009","Boone County, Arkansas","0.4451","0.0206"
"0500000US05063","Independence County, Arkansas","0.4500","0.0241"
"0500000US05053","Grant County, Arkansas","0.4394","0.0393"
"0500000US05045","Faulkner County, Arkansas","0.4615","0.0145"
"0500000US05089","Marion County, Arkansas","0.4433","0.0279"
"0500000US05129","Searcy County, Arkansas","0.4693","0.0431"
"0500000US05033","Crawford County, Arkansas","0.4456","0.0303"
"0500000US05059","Hot Spring County, Arkansas","0.4369","0.0335"
"0500000US05087","Madison County, Arkansas","0.4787","0.0381"
"0500000US05061","Howard County, Arkansas","0.5284","0.0447"
"0500000US05093","Mississippi County, Arkansas","0.4622","0.0191"
"0500000US05139","Union County, Arkansas","0.4739","0.0221"
"0500000US39055","Geauga County, Ohio","0.4657","0.0170"
"0500000US39111","Monroe County, Ohio","0.4625","0.0287"
"0500000US39085","Lake County, Ohio","0.4198","0.0075"
"0500000US39023","Clark County, Ohio","0.4305","0.0093"
"0500000US39075","Holmes County, Ohio","0.4275","0.0197"
"0500000US39165","Warren County, Ohio","0.4270","0.0105"
"0500000US39005","Ashland County, Ohio","0.4087","0.0156"
"0500000US40133","Seminole County, Oklahoma","0.4516","0.0144"
"0500000US40011","Blaine County, Oklahoma","0.4485","0.0313"
"0500000US40029","Coal County, Oklahoma","0.5063","0.0523"
"0500000US40073","Kingfisher County, Oklahoma","0.4627","0.0319"
"0500000US40095","Marshall County, Oklahoma","0.4522","0.0277"
"0500000US40105","Nowata County, Oklahoma","0.4238","0.0172"
"0500000US40131","Rogers County, Oklahoma","0.4257","0.0104"
"0500000US40003","Alfalfa County, Oklahoma","0.4764","0.0603"
"0500000US40027","Cleveland County, Oklahoma","0.4317","0.0084"
"0500000US40005","Atoka County, Oklahoma","0.4879","0.0247"
"0500000US40043","Dewey County, Oklahoma","0.4872","0.0425"
"0500000US40083","Logan County, Oklahoma","0.4515","0.0160"
"0500000US40147","Washington County, Oklahoma","0.4836","0.0154"
"0500000US40061","Haskell County, Oklahoma","0.4455","0.0130"
"0500000US40111","Okmulgee County, Oklahoma","0.4570","0.0241"
"0500000US40067","Jefferson County, Oklahoma","0.4350","0.0150"
"0500000US40049","Garvin County, Oklahoma","0.4411","0.0137"
"0500000US40123","Pontotoc County, Oklahoma","0.4440","0.0155"
"0500000US40063","Hughes County, Oklahoma","0.4893","0.0361"
"0500000US40031","Comanche County, Oklahoma","0.4500","0.0161"
"0500000US40117","Pawnee County, Oklahoma","0.4398","0.0211"
"0500000US41019","Douglas County, Oregon","0.4377","0.0151"
"0500000US41053","Polk County, Oregon","0.4294","0.0173"
"0500000US41017","Deschutes County, Oregon","0.4462","0.0135"
"0500000US41071","Yamhill County, Oregon","0.4472","0.0150"
"0500000US41035","Klamath County, Oregon","0.4432","0.0123"
"0500000US41003","Benton County, Oregon","0.4861","0.0136"
"0500000US41013","Crook County, Oregon","0.4245","0.0292"
"0500000US41025","Harney County, Oregon","0.4398","0.0336"
"0500000US41063","Wallowa County, Oregon","0.4563","0.0284"
"0500000US41069","Wheeler County, Oregon","0.4361","0.0332"
"0500000US41011","Coos County, Oregon","0.4743","0.0206"
"0500000US41027","Hood River County, Oregon","0.4428","0.0407"
"0500000US41051","Multnomah County, Oregon","0.4766","0.0049"
"0500000US42055","Franklin County, Pennsylvania","0.4138","0.0128"
"0500000US42009","Bedford County, Pennsylvania","0.4192","0.0122"
"0500000US42111","Somerset County, Pennsylvania","0.4322","0.0135"
"0500000US42133","York County, Pennsylvania","0.4185","0.0059"
"0500000US42015","Bradford County, Pennsylvania","0.4310","0.0151"
"0500000US42029","Chester County, Pennsylvania","0.4572","0.0057"
"0500000US42063","Indiana County, Pennsylvania","0.4557","0.0152"
"0500000US42125","Washington County, Pennsylvania","0.4539","0.0069"
"0500000US42103","Pike County, Pennsylvania","0.4361","0.0160"
"0500000US42077","Lehigh County, Pennsylvania","0.4531","0.0073"
"0500000US42031","Clarion County, Pennsylvania","0.4330","0.0154"
"0500000US42033","Clearfield County, Pennsylvania","0.4284","0.0132"
"0500000US42081","Lycoming County, Pennsylvania","0.4230","0.0096"
"0500000US42123","Warren County, Pennsylvania","0.4325","0.0187"
"0500000US42047","Elk County, Pennsylvania","0.4081","0.0138"
"0500000US42085","Mercer County, Pennsylvania","0.4381","0.0124"
"0500000US42113","Sullivan County, Pennsylvania","0.4249","0.0198"
"0500000US44003","Kent County, Rhode Island","0.4439","0.0101"
"0500000US44009","Washington County, Rhode Island","0.4435","0.0118"
"0500000US45073","Oconee County, South Carolina","0.4853","0.0166"
"0500000US45005","Allendale County, South Carolina","0.4995","0.0329"
"0500000US45023","Chester County, South Carolina","0.4712","0.0185"
"0500000US45067","Marion County, South Carolina","0.5254","0.0546"
"0500000US45019","Charleston County, South Carolina","0.5058","0.0072"
"0500000US45069","Marlboro County, South Carolina","0.4676","0.0247"
"0500000US45021","Cherokee County, South Carolina","0.5036","0.0352"
"0500000US45053","Jasper County, South Carolina","0.4564","0.0373"
"0500000US45061","Lee County, South Carolina","0.4939","0.0310"
"0500000US45083","Spartanburg County, South Carolina","0.4561","0.0083"
"0500000US45013","Beaufort County, South Carolina","0.4759","0.0115"
"0500000US45081","Saluda County, South Carolina","0.4352","0.0331"
"0500000US46067","Hutchinson County, South Dakota","0.4286","0.0182"
"0500000US46017","Buffalo County, South Dakota","0.4545","0.0329"
"0500000US46041","Dewey County, South Dakota","0.4630","0.0258"
"0500000US46065","Hughes County, South Dakota","0.4210","0.0326"
"0500000US46111","Sanborn County, South Dakota","0.4543","0.0391"
"0500000US46059","Hand County, South Dakota","0.4598","0.0524"
"0500000US46135","Yankton County, South Dakota","0.4824","0.0409"
"0500000US46005","Beadle County, South Dakota","0.3899","0.0189"
"0500000US46035","Davison County, South Dakota","0.4445","0.0350"
"0500000US46073","Jerauld County, South Dakota","0.5358","0.0722"
"0500000US46117","Stanley County, South Dakota","0.3796","0.0367"
"0500000US46107","Potter County, South Dakota","0.4337","0.0277"
"0500000US46023","Charles Mix County, South Dakota","0.4471","0.0187"
"0500000US46091","Marshall County, South Dakota","0.3992","0.0272"
"0500000US46101","Moody County, South Dakota","0.4317","0.0329"
"0500000US46121","Todd County, South Dakota","0.5517","0.0248"
"0500000US46085","Lyman County, South Dakota","0.3831","0.0243"
"0500000US46115","Spink County, South Dakota","0.4709","0.0334"
"0500000US46011","Brookings County, South Dakota","0.4267","0.0230"
"0500000US46057","Hamlin County, South Dakota","0.3557","0.0255"
"0500000US47083","Houston County, Tennessee","0.4610","0.0624"
"0500000US47071","Hardin County, Tennessee","0.4731","0.0270"
"0500000US47069","Hardeman County, Tennessee","0.4384","0.0247"
"0500000US47139","Polk County, Tennessee","0.4570","0.0467"
"0500000US47185","White County, Tennessee","0.4454","0.0334"
"0500000US47171","Unicoi County, Tennessee","0.4441","0.0211"
"0500000US47183","Weakley County, Tennessee","0.4621","0.0330"
"0500000US47007","Bledsoe County, Tennessee","0.4922","0.0438"
"0500000US47031","Coffee County, Tennessee","0.4443","0.0250"
"0500000US47073","Hawkins County, Tennessee","0.4660","0.0222"
"0500000US47111","Macon County, Tennessee","0.4612","0.0364"
"0500000US47147","Robertson County, Tennessee","0.4163","0.0155"
"0500000US47021","Cheatham County, Tennessee","0.3833","0.0152"
"0500000US47055","Giles County, Tennessee","0.4303","0.0223"
"0500000US47113","Madison County, Tennessee","0.4720","0.0127"
"0500000US47137","Pickett County, Tennessee","0.4243","0.0478"
"0500000US47181","Wayne County, Tennessee","0.4512","0.0290"
"0500000US47003","Bedford County, Tennessee","0.4534","0.0276"
"0500000US47035","Cumberland County, Tennessee","0.4340","0.0210"
"0500000US47025","Claiborne County, Tennessee","0.4802","0.0244"
"0500000US47085","Humphreys County, Tennessee","0.4542","0.0347"
"0500000US47141","Putnam County, Tennessee","0.4896","0.0201"
"0500000US47161","Stewart County, Tennessee","0.4051","0.0224"
"0500000US47039","Decatur County, Tennessee","0.5178","0.0576"
"0500000US47109","McNairy County, Tennessee","0.4609","0.0209"
"0500000US48317","Martin County, Texas","0.4570","0.0309"
"0500000US47011","Bradley County, Tennessee","0.4686","0.0256"
"0500000US48267","Kimble County, Texas","0.4940","0.0647"
"0500000US48467","Van Zandt County, Texas","0.4519","0.0244"
"0500000US48501","Yoakum County, Texas","0.3925","0.0395"
"0500000US48387","Red River County, Texas","0.4384","0.0236"
"0500000US48435","Sutton County, Texas","0.3973","0.0377"
"0500000US48459","Upshur County, Texas","0.4338","0.0186"
"0500000US48481","Wharton County, Texas","0.4853","0.0291"
"0500000US48033","Borden County, Texas","0.3326","0.0346"
"0500000US48315","Marion County, Texas","0.5318","0.0359"
"0500000US48181","Grayson County, Texas","0.4404","0.0122"
"0500000US48363","Palo Pinto County, Texas","0.4674","0.0209"
"0500000US48123","DeWitt County, Texas","0.5160","0.0268"
"0500000US48059","Callahan County, Texas","0.4696","0.0300"
"0500000US48183","Gregg County, Texas","0.4645","0.0144"
"0500000US48303","Lubbock County, Texas","0.4851","0.0090"
"0500000US48257","Kaufman County, Texas","0.4156","0.0133"
"0500000US48153","Floyd County, Texas","0.4351","0.0395"
"0500000US48071","Chambers County, Texas","0.4543","0.0232"
"0500000US48027","Bell County, Texas","0.4305","0.0095"
"0500000US48233","Hutchinson County, Texas","0.4345","0.0168"
"0500000US48361","Orange County, Texas","0.4431","0.0137"
"0500000US48495","Winkler County, Texas","0.4314","0.0325"
"0500000US48053","Burnet County, Texas","0.4505","0.0240"
"0500000US48113","Dallas County, Texas","0.4997","0.0028"
"0500000US48311","McMullen County, Texas","0.4747","0.0757"
"0500000US48251","Johnson County, Texas","0.4100","0.0103"
"0500000US48205","Hartley County, Texas","0.3725","0.0523"
"0500000US48293","Limestone County, Texas","0.4500","0.0233"
"0500000US48367","Parker County, Texas","0.4356","0.0115"
"0500000US48109","Culberson County, Texas","0.4170","0.0359"
"0500000US48169","Garza County, Texas","0.4443","0.1053"
"0500000US48453","Travis County, Texas","0.4851","0.0040"
"0500000US48087","Collingsworth County, Texas","0.4742","0.0659"
"0500000US48279","Lamb County, Texas","0.4504","0.0232"
"0500000US48301","Loving County, Texas","0.2567","0.1202"
"0500000US28117","Prentiss County, Mississippi","0.4742","0.0320"
"0500000US28059","Jackson County, Mississippi","0.4437","0.0122"
"0500000US28143","Tunica County, Mississippi","0.4960","0.0957"
"0500000US28021","Claiborne County, Mississippi","0.4934","0.0291"
"0500000US28075","Lauderdale County, Mississippi","0.4918","0.0194"
"0500000US28127","Simpson County, Mississippi","0.4682","0.0191"
"0500000US28007","Attala County, Mississippi","0.5054","0.0406"
"0500000US28027","Coahoma County, Mississippi","0.5193","0.0256"
"0500000US28147","Walthall County, Mississippi","0.5575","0.0650"
"0500000US28115","Pontotoc County, Mississippi","0.4451","0.0300"
"0500000US28003","Alcorn County, Mississippi","0.4411","0.0240"
"0500000US28033","DeSoto County, Mississippi","0.4052","0.0120"
"0500000US29129","Mercer County, Missouri","0.4085","0.0301"
"0500000US29047","Clay County, Missouri","0.4116","0.0105"
"0500000US29065","Dent County, Missouri","0.4669","0.0390"
"0500000US29227","Worth County, Missouri","0.3880","0.0253"
"0500000US29510","St. Louis city, Missouri","0.5081","0.0066"
"0500000US29023","Butler County, Missouri","0.4802","0.0210"
"0500000US29087","Holt County, Missouri","0.4053","0.0216"
"0500000US29139","Montgomery County, Missouri","0.3981","0.0175"
"0500000US29207","Stoddard County, Missouri","0.4309","0.0198"
"0500000US29221","Washington County, Missouri","0.4280","0.0228"
"0500000US29063","DeKalb County, Missouri","0.4162","0.0212"
"0500000US29107","Lafayette County, Missouri","0.4273","0.0186"
"0500000US29197","Schuyler County, Missouri","0.4490","0.0360"
"0500000US29029","Camden County, Missouri","0.4569","0.0167"
"0500000US29097","Jasper County, Missouri","0.4403","0.0133"
"0500000US29119","McDonald County, Missouri","0.4321","0.0207"
"0500000US29167","Polk County, Missouri","0.4293","0.0211"
"0500000US29179","Reynolds County, Missouri","0.4368","0.0297"
"0500000US29201","Scott County, Missouri","0.4682","0.0247"
"0500000US29011","Barton County, Missouri","0.4774","0.0257"
"0500000US29051","Cole County, Missouri","0.4265","0.0165"
"0500000US29073","Gasconade County, Missouri","0.4251","0.0340"
"0500000US29121","Macon County, Missouri","0.3952","0.0159"
"0500000US29155","Pemiscot County, Missouri","0.4895","0.0342"
"0500000US29203","Shannon County, Missouri","0.4501","0.0253"
"0500000US29067","Douglas County, Missouri","0.4583","0.0298"
"0500000US29083","Henry County, Missouri","0.4544","0.0270"
"0500000US29109","Lawrence County, Missouri","0.4314","0.0165"
"0500000US30015","Chouteau County, Montana","0.4350","0.0266"
"0500000US30053","Lincoln County, Montana","0.4779","0.0327"
"0500000US30103","Treasure County, Montana","0.4012","0.0518"
"0500000US30097","Sweet Grass County, Montana","0.4258","0.0301"
"0500000US30079","Prairie County, Montana","0.4494","0.0622"
"0500000US30035","Glacier County, Montana","0.5209","0.0190"
"0500000US30037","Golden Valley County, Montana","0.4489","0.0655"
"0500000US30095","Stillwater County, Montana","0.3948","0.0225"
"0500000US30039","Granite County, Montana","0.4779","0.0517"
"0500000US30057","Madison County, Montana","0.4432","0.0290"
"0500000US30091","Sheridan County, Montana","0.4513","0.0415"
"0500000US30003","Big Horn County, Montana","0.4254","0.0213"
"0500000US30033","Garfield County, Montana","0.4657","0.0488"
"0500000US30049","Lewis and Clark County, Montana","0.4103","0.0176"
"0500000US30063","Missoula County, Montana","0.4767","0.0128"
"0500000US30013","Cascade County, Montana","0.4691","0.0201"
"0500000US30077","Powell County, Montana","0.4138","0.0346"
"0500000US30031","Gallatin County, Montana","0.4626","0.0108"
"0500000US30001","Beaverhead County, Montana","0.4963","0.0392"
"0500000US30065","Musselshell County, Montana","0.4199","0.0347"
"0500000US31161","Sheridan County, Nebraska","0.4770","0.0387"
"0500000US31129","Nuckolls County, Nebraska","0.4505","0.0486"
"0500000US31063","Frontier County, Nebraska","0.4420","0.0449"
"0500000US31055","Douglas County, Nebraska","0.4694","0.0054"
"0500000US31029","Chase County, Nebraska","0.3820","0.0398"
"0500000US31005","Arthur County, Nebraska","0.4665","0.0823"
"0500000US31061","Franklin County, Nebraska","0.4146","0.0309"
"0500000US31095","Jefferson County, Nebraska","0.4558","0.0286"
"0500000US31115","Loup County, Nebraska","0.3999","0.0545"
"0500000US31137","Phelps County, Nebraska","0.4224","0.0318"
"0500000US31157","Scotts Bluff County, Nebraska","0.4602","0.0237"
"0500000US31105","Kimball County, Nebraska","0.3932","0.0317"
"0500000US31121","Merrick County, Nebraska","0.4206","0.0383"
"0500000US31021","Burt County, Nebraska","0.4300","0.0241"
"0500000US31039","Cuming County, Nebraska","0.4142","0.0302"
"0500000US31075","Grant County, Nebraska","0.4420","0.0429"
"0500000US31085","Hayes County, Nebraska","0.4539","0.0487"
"0500000US31027","Cedar County, Nebraska","0.4171","0.0256"
"0500000US31097","Johnson County, Nebraska","0.4187","0.0245"
"0500000US31071","Garfield County, Nebraska","0.4097","0.0358"
"0500000US31133","Pawnee County, Nebraska","0.4557","0.0500"
"0500000US31183","Wheeler County, Nebraska","0.3644","0.0487"
"0500000US31185","York County, Nebraska","0.4588","0.0425"
"0500000US31037","Colfax County, Nebraska","0.3744","0.0228"
"0500000US31113","Logan County, Nebraska","0.3482","0.0325"
"0500000US31143","Polk County, Nebraska","0.3980","0.0312"
"0500000US31017","Brown County, Nebraska","0.4766","0.0676"
"0500000US32015","Lander County, Nevada","0.3551","0.0429"
"0500000US32011","Eureka County, Nevada","0.3971","0.0764"
"0500000US34021","Mercer County, New Jersey","0.4999","0.0083"
"0500000US34035","Somerset County, New Jersey","0.4566","0.0057"
"0500000US34001","Atlantic County, New Jersey","0.4615","0.0071"
"0500000US34023","Middlesex County, New Jersey","0.4319","0.0039"
"0500000US34009","Cape May County, New Jersey","0.4809","0.0125"
"0500000US34039","Union County, New Jersey","0.4973","0.0060"
"0500000US34019","Hunterdon County, New Jersey","0.4335","0.0087"
"0500000US35028","Los Alamos County, New Mexico","0.3941","0.0215"
"0500000US35061","Valencia County, New Mexico","0.4361","0.0183"
"0500000US35001","Bernalillo County, New Mexico","0.4751","0.0045"
"0500000US35011","De Baca County, New Mexico","0.4410","0.0338"
"0500000US35023","Hidalgo County, New Mexico","0.4806","0.0573"
"0500000US35043","Sandoval County, New Mexico","0.4293","0.0092"
"0500000US35009","Curry County, New Mexico","0.4559","0.0323"
"0500000US35021","Harding County, New Mexico","0.6289","0.0827"
"0500000US35045","San Juan County, New Mexico","0.4518","0.0112"
"0500000US35005","Chaves County, New Mexico","0.4596","0.0178"
"0500000US35059","Union County, New Mexico","0.5052","0.0800"
"0500000US35041","Roosevelt County, New Mexico","0.4514","0.0279"
"0500000US36005","Bronx County, New York","0.5105","0.0046"
"0500000US36035","Fulton County, New York","0.4228","0.0148"
"0500000US36083","Rensselaer County, New York","0.4317","0.0093"
"0500000US36027","Dutchess County, New York","0.4453","0.0078"
"0500000US36043","Herkimer County, New York","0.4147","0.0100"
"0500000US36089","St. Lawrence County, New York","0.4407","0.0094"
"0500000US36113","Warren County, New York","0.4367","0.0138"
"0500000US36055","Monroe County, New York","0.4646","0.0042"
"0500000US36111","Ulster County, New York","0.4620","0.0102"
"0500000US36051","Livingston County, New York","0.4150","0.0148"
"0500000US36039","Greene County, New York","0.4411","0.0136"
"0500000US36003","Allegany County, New York","0.4157","0.0115"
"0500000US36009","Cattaraugus County, New York","0.4256","0.0082"
"0500000US36093","Schenectady County, New York","0.4411","0.0123"
"0500000US36123","Yates County, New York","0.4512","0.0206"
"0500000US37087","Haywood County, North Carolina","0.4634","0.0175"
"0500000US37005","Alleghany County, North Carolina","0.4237","0.0198"
"0500000US37045","Cleveland County, North Carolina","0.4694","0.0193"
"0500000US37077","Granville County, North Carolina","0.4291","0.0144"
"0500000US37093","Hoke County, North Carolina","0.4160","0.0135"
"0500000US37097","Iredell County, North Carolina","0.4736","0.0114"
"0500000US37147","Pitt County, North Carolina","0.4926","0.0112"
"0500000US37039","Cherokee County, North Carolina","0.4123","0.0167"
"0500000US37193","Wilkes County, North Carolina","0.4764","0.0245"
"0500000US37003","Alexander County, North Carolina","0.4671","0.0255"
"0500000US37031","Carteret County, North Carolina","0.4561","0.0123"
"0500000US37139","Pasquotank County, North Carolina","0.4389","0.0171"
"0500000US37173","Swain County, North Carolina","0.4656","0.0396"
"0500000US37007","Anson County, North Carolina","0.4417","0.0198"
"0500000US37069","Franklin County, North Carolina","0.4210","0.0145"
"0500000US37113","Macon County, North Carolina","0.4773","0.0208"
"0500000US37175","Transylvania County, North Carolina","0.4327","0.0234"
"0500000US37047","Columbus County, North Carolina","0.5096","0.0285"
"0500000US37123","Montgomery County, North Carolina","0.4786","0.0373"
"0500000US37153","Richmond County, North Carolina","0.4628","0.0152"
"0500000US37171","Surry County, North Carolina","0.4805","0.0158"
"0500000US37021","Buncombe County, North Carolina","0.4705","0.0120"
"0500000US37025","Cabarrus County, North Carolina","0.4320","0.0096"
"0500000US37057","Davidson County, North Carolina","0.4345","0.0112"
"0500000US37091","Hertford County, North Carolina","0.4430","0.0163"
"0500000US37141","Pender County, North Carolina","0.4735","0.0165"
"0500000US37189","Watauga County, North Carolina","0.5047","0.0157"
"0500000US37177","Tyrrell County, North Carolina","0.4158","0.0330"
"0500000US38097","Traill County, North Dakota","0.4338","0.0425"
"0500000US38021","Dickey County, North Dakota","0.4270","0.0302"
"0500000US38101","Ward County, North Dakota","0.4210","0.0163"
"0500000US38049","McHenry County, North Dakota","0.4805","0.0629"
"0500000US38005","Benson County, North Dakota","0.5207","0.0309"
"0500000US38075","Renville County, North Dakota","0.3848","0.0295"
"0500000US38015","Burleigh County, North Dakota","0.4330","0.0134"
"0500000US38065","Oliver County, North Dakota","0.4072","0.0458"
"0500000US38071","Ramsey County, North Dakota","0.4946","0.0409"
"0500000US38039","Griggs County, North Dakota","0.4630","0.0397"
"0500000US38083","Sheridan County, North Dakota","0.4789","0.0471"
"0500000US38103","Wells County, North Dakota","0.4460","0.0418"
"0500000US39099","Mahoning County, Ohio","0.4736","0.0104"
"0500000US39145","Scioto County, Ohio","0.4926","0.0175"
"0500000US39105","Meigs County, Ohio","0.4669","0.0320"
"0500000US39131","Pike County, Ohio","0.4377","0.0184"
"0500000US39061","Hamilton County, Ohio","0.5021","0.0046"
"0500000US39043","Erie County, Ohio","0.4559","0.0180"
"0500000US39087","Lawrence County, Ohio","0.4483","0.0284"
"0500000US39157","Tuscarawas County, Ohio","0.4172","0.0112"
"0500000US39015","Brown County, Ohio","0.4129","0.0176"
"0500000US39089","Licking County, Ohio","0.4296","0.0097"
"0500000US39019","Carroll County, Ohio","0.4420","0.0257"
"0500000US39025","Clermont County, Ohio","0.4403","0.0093"
"0500000US39071","Highland County, Ohio","0.4428","0.0187"
"0500000US39133","Portage County, Ohio","0.4495","0.0092"
"0500000US39013","Belmont County, Ohio","0.4448","0.0152"
"0500000US39127","Perry County, Ohio","0.4149","0.0152"
"0500000US48019","Bandera County, Texas","0.4245","0.0241"
"0500000US48395","Robertson County, Texas","0.4437","0.0338"
"0500000US48441","Taylor County, Texas","0.4571","0.0129"
"0500000US48455","Trinity County, Texas","0.4323","0.0234"
"0500000US48079","Cochran County, Texas","0.4662","0.0291"
"0500000US48091","Comal County, Texas","0.4408","0.0096"
"0500000US48225","Houston County, Texas","0.4601","0.0242"
"0500000US48375","Potter County, Texas","0.4763","0.0142"
"0500000US48415","Scurry County, Texas","0.4117","0.0205"
"0500000US48103","Crane County, Texas","0.3891","0.0437"
"0500000US48433","Stonewall County, Texas","0.4660","0.0395"
"0500000US48049","Brown County, Texas","0.4691","0.0252"
"0500000US48025","Bee County, Texas","0.4980","0.0316"
"0500000US48307","McCulloch County, Texas","0.4429","0.0335"
"0500000US48287","Lee County, Texas","0.4396","0.0292"
"0500000US48139","Ellis County, Texas","0.4144","0.0179"
"0500000US48265","Kerr County, Texas","0.4609","0.0314"
"0500000US48145","Falls County, Texas","0.4635","0.0234"
"0500000US19137","Montgomery County, Iowa","0.4644","0.0537"
"0500000US19123","Mahaska County, Iowa","0.4465","0.0273"
"0500000US19019","Buchanan County, Iowa","0.4570","0.0402"
